"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2012-12-22","0.00","30","12"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2012-12-23","0.00","33","14"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2012-12-24","0.00","31","26"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2012-12-25","0.00","28","20"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2012-12-26","0.00","32","26"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2012-12-27","0.00","31","26"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2012-12-28","0.00","31","27"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2012-12-29","0.00","30","17"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2012-12-30","0.00","32","11"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2012-12-31","0.00","33","19"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-01-01","0.00","23","7"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-01-02","0.00","30","5"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-01-03","0.00","28","16"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-01-04","0.00","36","12"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-01-05","0.01","37","16"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-01-06","0.00","35","14"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-01-07","0.00","41","12"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-01-08","0.00","42","21"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-01-09","0.00","49","23"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-01-10","0.47","46","18"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-01-11","0.24","51","43"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-01-12","0.06","51","29"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-01-13","0.06","30","12"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-01-14","0.00","25","10"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-01-15","0.00","30","9"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-01-16","0.00","35","12"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-01-17","0.00","32","16"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-01-18","0.00","42","14"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-01-19","0.00","47","24"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-01-20","0.00","24","11"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-01-21","0.00","12","2"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-01-22","0.00","12","-3"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-01-23","0.00","19","9"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-01-24","0.00","21","4"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-01-25","0.02","29","18"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-01-26","0.00","27","7"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-01-27","0.44","36","22"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-01-28","0.08","47","36"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-01-29","1.34","62","42"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-01-30","0.28","49","20"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-01-31","0.00","20","3"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-02-01","0.01","14","-2"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-02-02","0.03","23","5"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-02-03","0.01","21","10"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-02-04","0.04","27","8"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-02-05","0.00","30","5"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-02-06","0.00","36","6"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-02-07","0.81","34","31"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-02-08","0.00","31","22"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-02-09","0.00","32","21"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-02-10","0.22","47","30"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-02-11","0.00","43","28"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-02-12","0.00","29","20"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-02-13","0.00","43","19"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-02-14","0.00","38","30"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-02-15","0.00","32","19"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-02-16","0.00","20","8"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-02-17","0.00","30","4"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-02-18","0.33","52","28"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-02-19","0.00","29","9"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-02-20","0.00","23","7"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-02-21","0.02","29","12"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-02-22","0.03","34","24"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-02-23","0.00","27","19"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-02-24","0.00","36","8"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-02-25","0.00","44","17"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-02-26","0.12","35","31"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-02-27","0.00","34","31"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-02-28","0.00","36","27"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-03-01","0.00","27","25"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-03-02","0.00","30","12"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-03-03","0.00","31","8"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-03-04","0.00","33","12"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-03-05","0.23","33","29"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-03-06","0.00","32","27"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-03-07","0.00","37","20"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-03-08","0.00","37","13"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-03-09","0.02","43","30"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-03-10","0.78","48","38"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-03-11","0.04","46","32"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-03-12","0.00","37","25"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-03-13","0.00","33","22"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-03-14","0.00","34","19"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-03-15","0.08","39","27"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-03-16","0.00","34","30"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-03-17","0.00","36","22"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-03-18","0.04","34","20"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-03-19","0.00","32","16"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-03-20","0.00","24","13"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-03-21","0.00","33","12"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-03-22","0.00","40","15"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-03-23","0.00","44","20"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-03-24","0.00","37","31"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-03-25","0.00","39","29"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-03-26","0.00","43","27"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-03-27","0.00","42","25"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-03-28","0.00","50","22"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-03-29","0.00","55","26"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-03-30","0.01","59","25"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-03-31","0.00","59","33"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-04-01","0.00","40","26"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-04-02","0.00","44","21"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-04-03","0.00","47","18"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-04-04","0.00","58","23"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-04-05","0.00","49","33"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-04-06","0.06","69","35"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-04-07","0.00","61","39"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-04-08","0.39","66","39"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-04-09","0.10","59","41"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-04-10","0.74","42","37"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-04-11","0.09","49","38"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-04-12","0.01","46","36"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-04-13","0.00","46","34"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-04-14","0.00","72","38"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-04-15","0.35","66","43"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-04-16","0.00","57","36"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-04-17","1.59","50","42"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-04-18","2.34","63","38"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-04-19","0.02","39","33"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-04-20","0.00","46","27"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-04-21","0.00","54","31"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-04-22","0.00","67","39"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-04-23","0.54","57","37"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-04-24","0.01","50","36"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-04-25","0.03","51","34"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-04-26","0.00","66","34"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-04-27","0.00","68","40"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-04-28","0.04","68","49"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-04-29","0.00","73","48"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-04-30","0.00","84","60"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-05-01","0.00","82","59"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-05-02","0.42","61","43"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-05-03","0.19","50","40"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-05-04","0.00","72","47"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-05-05","0.00","73","46"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-05-06","0.00","74","50"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-05-07","0.00","77","43"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-05-08","0.00","80","45"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-05-09","0.34","73","47"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-05-10","0.02","50","45"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-05-11","0.00","59","37"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-05-12","0.00","56","35"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-05-13","0.00","65","32"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-05-14","0.00","90","74"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-05-15","0.00","83","58"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-05-16","0.00","81","50"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-05-17","0.04","74","54"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-05-18","0.00","79","52"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-05-19","0.00","86","57"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-05-20","0.73","87","65"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-05-21","0.07","81","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-05-22","1.25","72","61"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-05-23","0.24","61","37"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-05-24","0.00","61","34"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-05-25","0.00","58","43"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-05-26","0.03","68","41"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-05-27","0.15","64","53"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-05-28","0.22","77","57"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-05-29","0.03","84","62"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-05-30","0.14","83","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-05-31","0.15","76","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-06-01","0.26","74","62"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-06-02","0.00","63","44"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-06-03","0.00","69","38"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-06-04","0.00","72","46"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-06-05","0.06","70","54"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-06-06","0.33","65","49"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-06-07","0.00","70","50"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-06-08","0.00","75","46"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-06-09","0.07","80","55"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-06-10","0.01","80","60"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-06-11","0.11","82","59"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-06-12","0.57","89","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-06-13","0.00","78","56"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-06-14","0.00","78","50"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-06-15","0.12","79","58"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-06-16","0.00","84","66"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-06-17","0.07","88","58"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-06-18","0.00","71","51"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-06-19","0.00","77","50"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-06-20","0.00","87","52"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-06-21","0.66","82","66"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-06-22","0.19","79","67"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-06-23","0.00","86","64"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-06-24","0.25","84","66"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-06-25","0.04","86","67"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-06-26","0.14","80","65"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-06-27","0.01","89","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-06-28","0.02","82","64"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-06-29","0.00","72","61"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-06-30","0.00","79","56"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-07-01","0.00","76","53"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-07-02","0.00","69","54"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-07-03","0.26","68","58"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-07-04","0.00","82","53"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-07-05","0.00","85","58"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-07-06","0.00","83","61"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-07-07","0.00","88","68"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-07-08","1.83","86","71"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-07-09","0.03","84","70"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-07-10","0.00","83","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-07-11","0.00","81","58"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-07-12","0.00","85","55"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-07-13","0.00","84","57"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-07-14","0.00","89","66"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-07-15","0.05","91","68"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-07-16","0.00","91","71"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-07-17","0.00","92","73"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-07-18","0.60","93","72"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-07-19","0.42","93","72"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-07-20","0.74","87","67"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-07-21","0.00","86","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-07-22","0.08","86","66"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-07-23","0.01","79","56"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-07-24","0.00","74","52"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-07-25","0.00","79","53"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-07-26","0.50","72","60"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-07-27","0.01","64","53"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-07-28","0.00","69","53"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-07-29","0.00","77","52"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-07-30","0.16","71","55"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-07-31","0.28","75","60"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-08-01","0.01","79","58"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-08-02","0.13","84","62"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-08-03","0.00","79","59"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-08-04","0.00","78","56"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-08-05","0.03","73","57"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-08-06","0.00","83","67"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-08-07","0.00","87","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-08-08","0.00","79","61"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-08-09","0.00","81","56"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-08-10","0.00","82","58"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-08-11","0.01","81","56"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-08-12","0.00","81","62"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-08-13","0.00","72","53"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-08-14","0.00","74","48"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-08-15","0.00","75","53"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-08-16","0.00","82","53"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-08-17","0.00","81","51"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-08-18","0.00","83","52"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-08-19","0.00","84","56"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-08-20","0.00","86","61"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-08-21","0.03","89","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-08-22","0.82","75","61"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-08-23","0.01","81","57"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-08-24","0.00","84","54"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-08-25","0.00","87","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-08-26","0.00","89","64"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-08-27","0.00","92","72"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-08-28","0.00","87","69"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-08-29","0.00","89","67"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-08-30","0.26","93","64"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2013-08-31","0.94","78","65"
